trade_id,market_id,token_id,outcome,entry_date,exit_date,entry_price,exit_price,size,pnl,return_pct,holding_period_days,reason
15,581646,23531809728446944050815642643365176343402999633250265755612525985050430512206,No,2025-12-16,2025-12-31,0.9,0.9995,833,82.88350000000003,11.055555555555559,15,Delayed event short leg expired
16,903822,67234324078734538978307235991642112615580851272255985579189168383421295666988,Yes,2025-12-16,2025-12-31,0.84,0.7515,893,-79.03050000000007,-10.535714285714295,15,Delayed event short leg expired
17,599421,32250848140613922430522418670332200172473675052576772302636530994492680843592,No,2025-12-19,2025-12-31,0.915,0.9995,820,69.28999999999996,9.234972677595623,12,Delayed event short leg expired
18,1040680,109307287323413522341736054583722108313224076397831456597065107020372185165615,No,2026-01-01,2026-01-09,0.925,0.0005,811,-749.7695000000001,-99.94594594594595,8,Delayed event short leg expired
19,1029718,25910894345956596034055194053902797224864476495849740190392846065476652661942,No,2026-01-03,2026-01-09,0.92,0.0005,815,-749.3925,-99.94565217391303,6,Delayed event short leg expired
20,916438,4182299088772200443833100336072978652292817467119079090314787040233456705100,No,2026-01-02,2026-01-15,0.915,0.0005,820,-749.8900000000001,-99.94535519125684,13,Delayed event short leg expired
21,1073395,111104737969861744910909608018633122198095672854535897698468707085511105985316,Yes,2026-01-01,2026-01-17,0.8,0.9995,938,187.13099999999997,24.937499999999993,16,Market resolved
22,1169251,21964851705779216597578327789170506352651973926613887180162847246646889659256,No,2026-01-23,2026-01-24,0.93,0.0005,806,-749.177,-99.94623655913978,1,Delayed event short leg expired
23,949492,17266772289710058490519412737983848532456358482508275389195033899275049722154,No,2026-01-08,2026-01-28,0.9,0.9995,833,82.88350000000003,11.055555555555559,20,Delayed event short leg expired
24,949494,103665283657652818155183704290908892828145905842320815814218026501095230008126,Yes,2026-01-08,2026-01-28,0.805,0.255,932,-512.6,-68.32298136645963,20,Delayed event short leg expired
25,1029716,106884515767269588734555617532315526381836778103037489818740663974192289985724,Yes,2026-01-03,2026-01-31,0.825,0.9995,909,158.6205000000001,21.15151515151517,28,Market resolved
26,916440,98590363695810976489755414330258191966783137178752226225745237702303580425394,No,2026-01-11,2026-01-31,0.9,0.0005,833,-749.2835,-99.94444444444443,20,Delayed event short leg expired
27,1083336,23074956365265026108601978983386145818296965286925493132956052187681285768782,No,2026-01-16,2026-01-31,0.9,0.9995,833,82.88350000000003,11.055555555555559,15,Delayed event short leg expired
28,1169252,31121469069741021615973034339570190757375244083694589223491680891134303711607,Yes,2026-01-23,2026-01-31,0.9995,0.9995,750,0.0,0.0,8,Market resolved
29,1087503,105715430858890614552250403108976721646556993435996945187911182697741104751575,Yes,2026-01-02,2026-01-31,0.994,0.9995,755,4.152500000000032,0.5533199195171068,29,End of backtest
30,836172,32432459940507998323638682470363630517417934717529537086008978208849847718766,Yes,2026-01-11,2026-01-31,0.997,0.9995,752,1.8799999999999955,0.2507522567703103,20,End of backtest
31,1199464,95445253825760928229249449988904037268822895493615656805098352422989620830732,Yes,2026-01-16,2026-01-31,0.825,0.9995,909,158.6205000000001,21.15151515151517,15,End of backtest
