trade_id,market_id,token_id,outcome,entry_date,exit_date,entry_price,exit_price,size,pnl,return_pct,holding_period_days,reason,trade_type,pair_id,spread_level,spread_velocity,vol_zscore,regime_factor,volume,leg,entry_spread,exit_spread
145,504759,33934627359452572278082662428738924160731125736386813735688393467456783647260,No,2024-09-12,2024-09-12,0.51,0.52,0.1,0.0010000000000000009,1.960784313725492,0,Close spread widening: Stop loss: Spread compressed -0.3334,,,,,,,,near,0.4754650247284733,0.1420980122792299
146,504759,33934627359452572278082662428738924160731125736386813735688393467456783647260,No,2024-09-12,2024-09-12,0.53,0.52,0.1,-0.0010000000000000009,-1.88679245283019,0,Spread widening: vol_drought (z=-1.50) + spread_velocity=0.7667,widening,11940_504759_504759,0.14508976810392937,0.7666697041900974,-1.4988111747686597,0.85,2197693.821123,far,,
147,504759,33934627359452572278082662428738924160731125736386813735688393467456783647260,No,2024-09-12,2024-09-12,0.53,0.515,0.1,-0.0015000000000000013,-2.830188679245285,0,Close spread widening: Stop loss: Spread compressed -0.3616,,,,,,,,near,0.14508976810392937,-0.21650501272154
148,504759,33934627359452572278082662428738924160731125736386813735688393467456783647260,No,2024-09-12,2024-09-12,0.47,0.515,0.1,0.004500000000000004,9.57446808510639,0,Spread widening: vol_drought (z=-1.50) + spread_velocity=0.6586,widening,11940_504759_504759,-0.6114706457749435,0.6585896450645441,-1.4988111747686597,0.85,2197693.821123,far,,
149,504759,33934627359452572278082662428738924160731125736386813735688393467456783647260,No,2024-09-12,2024-09-12,0.47,0.495,0.1,0.0025000000000000022,5.319148936170218,0,Close spread widening: Take profit: Spread widened 0.9445,,,,,,,,near,-0.6114706457749435,0.33298793109740643
150,504759,33934627359452572278082662428738924160731125736386813735688393467456783647260,No,2024-09-12,2024-09-12,0.51,0.495,0.1,-0.0015000000000000013,-2.9411764705882377,0,Spread widening: vol_drought (z=-1.50) + spread_velocity=0.7756,widening,11940_504759_504759,0.20779994701591775,0.7756283011775242,-1.4988111747686597,0.85,2197693.821123,far,,
151,504759,33934627359452572278082662428738924160731125736386813735688393467456783647260,No,2024-09-12,2024-09-12,0.51,0.52,0.1,0.0010000000000000009,1.960784313725492,0,Close spread widening: Stop loss: Spread compressed -0.0657,,,,,,,,near,0.20779994701591775,0.1420980122792299
152,504759,33934627359452572278082662428738924160731125736386813735688393467456783647260,No,2024-09-12,2024-09-12,0.5,0.52,0.1,0.0020000000000000018,4.0000000000000036,0,Spread widening: vol_drought (z=-1.50) + spread_velocity=0.7058,widening,11940_504759_504759,-0.2813251603494944,0.7057532858396083,-1.4988111747686597,0.85,2197693.821123,far,,
153,504759,33934627359452572278082662428738924160731125736386813735688393467456783647260,No,2024-09-12,2024-09-12,0.5,0.78,0.1,0.02800000000000001,56.000000000000014,0,Close spread widening: Take profit: Spread widened 5.9391,,,,,,,,near,-0.2813251603494944,5.657795219688784
154,504759,33934627359452572278082662428738924160731125736386813735688393467456783647260,No,2024-09-12,2024-09-12,0.77,0.78,0.1,0.0010000000000000009,1.2987012987012996,0,Spread widening: vol_drought (z=-1.50) + spread_velocity=0.7022,widening,11940_504759_504759,-0.30633974111315254,0.7021797743019428,-1.4988111747686597,0.85,2197693.821123,far,,
155,504759,33934627359452572278082662428738924160731125736386813735688393467456783647260,No,2024-09-12,2024-09-12,0.77,0.825,0.1,0.005499999999999991,7.14285714285713,0,Close spread widening: Take profit: Spread widened 2.1897,,,,,,,,near,-0.30633974111315254,1.8834035963893108
156,504759,33934627359452572278082662428738924160731125736386813735688393467456783647260,No,2024-09-12,2024-09-12,0.81,0.825,0.1,0.0014999999999999875,1.851851851851836,0,Spread widening: vol_drought (z=-1.50) + spread_velocity=0.6650,widening,11940_504759_504759,-0.5667446298312058,0.6649790759136495,-1.4988111747686597,0.85,2197693.821123,far,,
157,504759,33934627359452572278082662428738924160731125736386813735688393467456783647260,No,2024-09-12,2024-09-12,0.81,0.795,0.1,-0.0015000000000000013,-1.8518518518518532,0,Close spread widening: Take profit: Spread widened 0.0431,,,,,,,,near,-0.5667446298312058,-0.5236575947865294
158,504759,33934627359452572278082662428738924160731125736386813735688393467456783647260,No,2024-09-12,2024-09-12,0.775,0.795,0.1,0.0020000000000000018,2.5806451612903243,0,Spread widening: vol_drought (z=-1.50) + spread_velocity=0.6543,widening,11940_504759_504759,-0.6415335287709603,0.6542949474936846,-1.4988111747686597,0.85,2197693.821123,far,,
159,504759,33934627359452572278082662428738924160731125736386813735688393467456783647260,No,2024-09-12,2024-09-12,0.775,0.785,0.1,0.0010000000000000009,1.2903225806451621,0,Close spread widening: Take profit: Spread widened 0.9548,,,,,,,,near,-0.6415335287709603,0.3133043798402966
160,504759,33934627359452572278082662428738924160731125736386813735688393467456783647260,No,2024-09-12,2024-09-12,0.775,0.785,0.1,0.0010000000000000009,1.2903225806451621,0,Spread widening: vol_drought (z=-1.50) + spread_velocity=0.7012,widening,11940_504759_504759,-0.3133043798402966,0.7011848259123508,-1.4988111747686597,0.85,2197693.821123,far,,
161,504761,83288567547398907445534779941038078023700660004221854405078740429725272502981,No,2024-09-11,2024-09-12,0.9975,0.9975,0.1,0.0,0.0,1,Close spread widening: Stop loss: Spread compressed -0.5041,widening,11940_504760_504761,20.845696601252726,0.20053824490173255,-47.49999999999939,0.85,3179889.555249,far,,
162,504761,83288567547398907445534779941038078023700660004221854405078740429725272502981,No,2024-09-12,2024-09-12,0.995,0.9975,0.1,0.0002500000000000002,0.2512562814070354,0,Spread widening: vol_drought (z=-1.50) + spread_velocity=-1.1451,widening,11940_504761_504761,-4.776830333953363,-1.145123539842429,-1.4988111747686597,0.85,3179889.555249,far,,
163,504761,83288567547398907445534779941038078023700660004221854405078740429725272502981,No,2024-09-12,2024-09-12,0.995,0.9945,0.1,-4.999999999999449e-05,-0.0502512562814015,0,Close spread widening: Take profit: Spread widened 4.1200,,,,,,,,near,-4.776830333953363,-0.6568310032740712
164,504761,83288567547398907445534779941038078023700660004221854405078740429725272502981,No,2024-09-12,2024-09-12,0.9935,0.9945,0.1,0.00010000000000000286,0.10065425264217702,0,Spread widening: vol_drought (z=-1.50) + spread_velocity=-0.6272,widening,11940_504761_504761,-1.1512548004381529,-0.6271841779116849,-1.4988111747686597,0.85,3179889.555249,far,,
165,504761,83288567547398907445534779941038078023700660004221854405078740429725272502981,No,2024-09-12,2024-09-12,0.9935,0.9945,0.1,0.00010000000000000286,0.10065425264217702,0,Close spread widening: Take profit: Spread widened 2.3025,,,,,,,,near,-1.1512548004381529,1.1512548004381529
166,504761,83288567547398907445534779941038078023700660004221854405078740429725272502981,No,2024-09-12,2024-09-12,0.9955,0.9945,0.1,-0.00010000000000000286,-0.10045203415369448,0,Spread widening: vol_drought (z=-1.50) + spread_velocity=-0.2652,widening,11940_504761_504761,1.382923990897197,-0.26515863629234915,-1.4988111747686597,0.85,3179889.555249,far,,
167,504761,83288567547398907445534779941038078023700660004221854405078740429725272502981,No,2024-09-12,2024-09-12,0.9955,0.994,0.1,-0.00015000000000001124,-0.15067805123054867,0,Close spread widening: Stop loss: Spread compressed -3.3655,,,,,,,,near,1.382923990897197,-1.9825637162833445
168,504761,83288567547398907445534779941038078023700660004221854405078740429725272502981,No,2024-09-12,2024-09-12,0.995,0.994,0.1,-0.00010000000000000286,-0.10050251256281695,0,Spread widening: vol_drought (z=-1.50) + spread_velocity=-0.2832,widening,11940_504761_504761,1.2564707286602186,-0.28322338804048897,-1.4988111747686597,0.85,3179889.555249,far,,
169,504761,83288567547398907445534779941038078023700660004221854405078740429725272502981,No,2024-09-12,2024-09-12,0.995,0.9955,0.1,5.000000000000837e-05,0.05025125628141544,0,Close spread widening: Stop loss: Spread compressed -0.5304,,,,,,,,near,1.2564707286602186,0.7260929876231259
170,504761,83288567547398907445534779941038078023700660004221854405078740429725272502981,No,2024-09-12,2024-09-12,0.996,0.9955,0.1,-4.999999999999449e-05,-0.05020080321284587,0,Spread widening: vol_drought (z=-1.50) + spread_velocity=-0.3468,widening,11940_504761_504761,0.811702901386596,-0.3467616490795779,-1.4988111747686597,0.85,3179889.555249,far,,
171,504758,27272072127906335561096998372721563576992061409189885138921174951034166554969,No,2024-09-12,2024-09-13,0.255,0.31,0.1,0.005499999999999998,21.568627450980383,1,Close spread widening: Take profit: Spread widened 0.3039,,,,,,,,near,-1.3222863018341906,2.817431377073962
172,504758,27272072127906335561096998372721563576992061409189885138921174951034166554969,No,2024-09-13,2024-09-13,0.305,0.31,0.1,0.0005000000000000004,1.6393442622950833,0,Spread widening: vol_drought (z=-0.87) + spread_velocity=0.1296,widening,11940_504758_504758,-0.050715299467619435,0.12963526001472866,-0.8656336257034148,0.85,1732548.814631,far,,
173,504758,27272072127906335561096998372721563576992061409189885138921174951034166554969,No,2024-09-13,2024-09-13,0.305,0.29,0.1,-0.0015000000000000013,-4.9180327868852505,0,Close spread widening: Stop loss: Spread compressed -0.0993,,,,,,,,near,-0.050715299467619435,-0.14998516755529367
174,504758,27272072127906335561096998372721563576992061409189885138921174951034166554969,No,2024-09-13,2024-09-13,0.305,0.29,0.1,-0.0015000000000000013,-4.9180327868852505,0,Spread widening: vol_drought (z=-0.87) + spread_velocity=0.1583,widening,11940_504758_504758,0.14998516755529367,0.15830675530371627,-0.8656336257034148,0.85,1732548.814631,far,,
175,504758,27272072127906335561096998372721563576992061409189885138921174951034166554969,No,2024-09-13,2024-09-13,0.305,0.295,0.1,-0.0010000000000000009,-3.2786885245901667,0,Close spread widening: Stop loss: Spread compressed -0.2503,,,,,,,,near,0.14998516755529367,-0.10034511316616923
176,504758,27272072127906335561096998372721563576992061409189885138921174951034166554969,No,2024-09-13,2024-09-13,0.29,0.295,0.1,0.0005000000000000004,1.7241379310344844,0,Spread widening: vol_drought (z=-0.87) + spread_velocity=0.1298,widening,11940_504758_504758,-0.049640054389124444,0.12978886645451368,-0.8656336257034148,0.85,1732548.814631,far,,
177,504758,27272072127906335561096998372721563576992061409189885138921174951034166554969,No,2024-09-13,2024-09-13,0.285,0.29,0.1,0.0005000000000000004,1.7543859649122824,0,Close spread widening: Take profit: Spread widened 0.0989,,,,,,,,near,-0.049640054389124444,0.04929170026097518
178,504758,27272072127906335561096998372721563576992061409189885138921174951034166554969,No,2024-09-13,2024-09-13,0.295,0.29,0.1,-0.0005000000000000004,-1.6949152542372898,0,Spread widening: vol_drought (z=-0.87) + spread_velocity=0.1440,widening,11940_504758_504758,0.049640054389124444,0.14397173913712066,-0.8656336257034148,0.85,1732548.814631,far,,
179,504758,27272072127906335561096998372721563576992061409189885138921174951034166554969,No,2024-09-13,2024-09-13,0.295,0.31,0.1,0.0015000000000000013,5.084745762711869,0,Close spread widening: Take profit: Spread widened 0.1014,,,,,,,,near,0.049640054389124444,0.15106041263378867
180,504758,27272072127906335561096998372721563576992061409189885138921174951034166554969,No,2024-09-13,2024-09-13,0.305,0.31,0.1,0.0005000000000000004,1.6393442622950833,0,Spread widening: vol_drought (z=-0.87) + spread_velocity=0.1296,widening,11940_504758_504758,-0.050715299467619435,0.12963526001472866,-0.8656336257034148,0.85,1732548.814631,far,,
181,504758,27272072127906335561096998372721563576992061409189885138921174951034166554969,No,2024-09-13,2024-09-13,0.305,0.34,0.1,0.003500000000000003,11.475409836065584,0,Close spread widening: Take profit: Spread widened 0.4137,,,,,,,,near,-0.050715299467619435,0.36294618944833257
182,504758,27272072127906335561096998372721563576992061409189885138921174951034166554969,No,2024-09-13,2024-09-13,0.35,0.34,0.1,-0.000999999999999994,-2.85714285714284,0,Spread widening: vol_drought (z=-0.87) + spread_velocity=0.1522,widening,11940_504758_504758,0.10723931145712307,0.15220020443254903,-0.8656336257034148,0.85,1732548.814631,far,,
183,504759,33934627359452572278082662428738924160731125736386813735688393467456783647260,No,2024-09-12,2024-09-13,0.775,0.76,0.1,-0.0015000000000000013,-1.9354838709677433,1,Close spread widening: Take profit: Spread widened 0.1654,,,,,,,,near,31.514564129650424,31.010480794115793
184,504759,33934627359452572278082662428738924160731125736386813735688393467456783647260,No,2024-09-13,2024-09-13,0.735,0.76,0.1,0.002500000000000016,3.401360544217709,0,Spread widening: vol_drought (z=-0.87) + spread_velocity=-0.3881,widening,11940_504759_504759,-0.6960183113616409,-0.3881011789940066,-0.8656336257034148,0.85,2197693.821123,far,,
185,504759,33934627359452572278082662428738924160731125736386813735688393467456783647260,No,2024-09-13,2024-09-13,0.735,0.75,0.1,0.0015000000000000152,2.0408163265306327,0,Close spread widening: Take profit: Spread widened 1.1053,,,,,,,,near,-0.6960183113616409,0.40928305177465596
186,504759,33934627359452572278082662428738924160731125736386813735688393467456783647260,No,2024-09-13,2024-09-13,0.745,0.75,0.1,0.0005000000000000143,0.6711409395973347,0,Spread widening: vol_drought (z=-0.87) + spread_velocity=-0.3085,widening,11940_504759_504759,-0.13909441576787707,-0.30854062248061176,-0.8656336257034148,0.85,2197693.821123,far,,
187,504759,33934627359452572278082662428738924160731125736386813735688393467456783647260,No,2024-09-13,2024-09-13,0.735,0.745,0.1,0.0010000000000000009,1.3605442176870761,0,Close spread widening: Take profit: Spread widened 0.4093,,,,,,,,near,-0.13909441576787707,0.2701886360067789
188,504759,33934627359452572278082662428738924160731125736386813735688393467456783647260,No,2024-09-13,2024-09-13,0.74,0.745,0.1,0.0005000000000000004,0.6756756756756763,0,Spread widening: vol_drought (z=-0.87) + spread_velocity=-0.3082,widening,11940_504759_504759,-0.1363933819097376,-0.30815476050087753,-0.8656336257034148,0.85,2197693.821123,far,,
189,504759,33934627359452572278082662428738924160731125736386813735688393467456783647260,No,2024-09-13,2024-09-13,0.74,0.725,0.1,-0.0015000000000000013,-2.027027027027029,0,Close spread widening: Stop loss: Spread compressed -0.2576,,,,,,,,near,-0.1363933819097376,-0.3939745710441098
190,504759,33934627359452572278082662428738924160731125736386813735688393467456783647260,No,2024-09-13,2024-09-13,0.735,0.725,0.1,-0.0010000000000000009,-1.3605442176870761,0,Spread widening: vol_drought (z=-0.87) + spread_velocity=-0.2515,widening,11940_504759_504759,0.26017931694706853,-0.2515015178070481,-0.8656336257034148,0.85,2197693.821123,far,,
191,504759,33934627359452572278082662428738924160731125736386813735688393467456783647260,No,2024-09-13,2024-09-13,0.735,0.7,0.1,-0.003500000000000003,-4.761904761904766,0,Close spread widening: Stop loss: Spread compressed -1.1315,,,,,,,,near,0.26017931694706853,-0.8713505755136506
192,504761,83288567547398907445534779941038078023700660004221854405078740429725272502981,No,2024-09-13,2024-09-13,0.9965,0.996,0.1,-5.000000000000837e-05,-0.050175614651287864,0,Close spread widening: Stop loss: Spread compressed -1.7496,,,,,,,,near,0.811702901386596,-0.9379296376175503
193,504761,83288567547398907445534779941038078023700660004221854405078740429725272502981,No,2024-09-13,2024-09-13,0.9955,0.996,0.1,4.999999999999449e-05,0.05022601707684027,0,Spread widening: vol_drought (z=-0.87) + spread_velocity=-0.3421,widening,11940_504761_504761,-0.8273125725671022,-0.34209735134891367,-0.8656336257034148,0.85,3179889.555249,far,,
194,504761,83288567547398907445534779941038078023700660004221854405078740429725272502981,No,2024-09-13,2024-09-13,0.9955,0.9965,0.1,0.00010000000000000286,0.10045203415369448,0,Close spread widening: Take profit: Spread widened 2.5926,,,,,,,,near,-0.8273125725671022,1.7652422101846525
195,504761,83288567547398907445534779941038078023700660004221854405078740429725272502981,No,2024-09-13,2024-09-13,0.996,0.9965,0.1,5.000000000000837e-05,0.0502008032128598,0,Spread widening: vol_drought (z=-0.87) + spread_velocity=-0.3579,widening,11940_504761_504761,-0.9379296376175503,-0.3578997892132634,-0.8656336257034148,0.85,3179889.555249,far,,
196,504761,83288567547398907445534779941038078023700660004221854405078740429725272502981,No,2024-09-13,2024-09-13,0.996,0.9955,0.1,-4.999999999999449e-05,-0.05020080321284587,0,Close spread widening: Take profit: Spread widened 0.1106,,,,,,,,near,-0.9379296376175503,-0.8273125725671022
197,504761,83288567547398907445534779941038078023700660004221854405078740429725272502981,No,2024-09-13,2024-09-13,0.9945,0.9955,0.1,0.00010000000000000286,0.1005530417295152,0,Spread widening: vol_drought (z=-0.87) + spread_velocity=-0.4253,widening,11940_504761_504761,-1.4095186830298374,-0.4252696528435901,-0.8656336257034148,0.85,3179889.555249,far,,
198,504761,83288567547398907445534779941038078023700660004221854405078740429725272502981,No,2024-09-13,2024-09-13,0.9945,0.995,0.1,4.999999999999449e-05,0.050276520864750616,0,Close spread widening: Take profit: Spread widened 2.0790,,,,,,,,near,-1.4095186830298374,0.6694623687216463
199,504758,27272072127906335561096998372721563576992061409189885138921174951034166554969,No,2024-09-14,2024-09-14,0.37,0.375,0.1,0.0005000000000000074,1.3513513513513713,0,Close spread widening: Stop loss: Spread compressed -0.0502,,,,,,,,near,0.10723931145712307,0.05706615616395805
200,502888,78716064543198671640190965997010365558410306990183191895485333112596621021612,No,2024-09-10,2024-09-30,0.9775,0.9995,0.1,0.0022000000000000075,2.250639386189266,20,Market resolved,,,,,,,,far,0.35462279296534405,2.2857918981975445
201,502889,104782151696423097548456629190175274077188300141980313731363171606793447194363,No,2024-09-10,2024-09-30,0.984,0.9995,0.1,0.0015500000000000097,1.5752032520325303,20,Market resolved,,,,,,,,far,1.074574631668824,0.5619674164015436
202,502891,106213931696984554988823780836078076936702244714965520477948569965364104310098,No,2024-09-10,2024-09-30,0.8875,0.9995,0.1,0.011200000000000015,12.619718309859174,20,Market resolved,,,,,,,,far,0.16090412457035086,0.08098682895189313
203,502893,1135950835151598916360192425351335891766414378422696260070860669775698062579,No,2024-09-10,2024-09-30,0.994,0.9965,0.1,0.0002500000000000141,0.2515090543259699,20,Market resolved,,,,,,,,far,-4.791427379837401,1.4617799488878092
204,502895,66824320609748354374196532105631155240667076492887187568677370345228438401088,No,2024-09-10,2024-09-30,0.54,0.983,0.1,0.04429999999999999,82.03703703703701,20,Market resolved,,,,,,,,far,1.1660875071540548,-0.19959215059412472
205,502897,77983082055100569954053704555963499999555412106093338976144369212880618788702,No,2024-09-10,2024-09-30,0.9735,0.997,0.1,0.002350000000000005,2.413970210580385,20,Market resolved,,,,,,,,far,0.32323852677777154,1.0055291808050697
206,502902,51365754189315365394286613364177468531605272861717244937158065058890317988971,No,2024-09-10,2024-09-30,0.595,0.9905,0.1,0.039550000000000016,66.47058823529414,20,Market resolved,,,,,,,,far,0.22686627147365002,-0.22686627147365002
207,502903,96870106113869118388737395361043570183732751931044960790051822424568495868681,No,2024-09-10,2024-09-30,0.335,0.084,0.1,-0.0251,-74.92537313432835,20,Market resolved,,,,,,,,far,0.4013897839516307,0.2725796870820396
208,506677,102861251382274424169759496044332990497711245941192352480270314909365364729981,No,2024-09-11,2024-09-30,0.75,0.998,0.1,0.02479999999999999,33.06666666666664,19,Market resolved,,,,,,,,far,0.3538592945643231,-2.4574283654729214
209,506678,14537681791554067061207966383454595116868470449912362987945834275790410172580,No,2024-09-11,2024-09-30,0.9745,0.9995,0.1,0.0025000000000000022,2.5654181631605972,19,Market resolved,,,,,,,,far,0.26277431771899984,5.530309313842821
210,502901,111181788518401777557497940653805409927870197423998242250047076043328684330984,No,2024-09-11,2024-09-30,0.92,0.995,0.1,0.007499999999999993,8.152173913043468,19,Market resolved,,,,,,,,far,2.2857918981975374,-1.2406681497630458
211,502905,71451149560396793026444248757976480960865083267851451290780252820427785579116,No,2024-09-11,2024-09-30,0.9975,0.999,0.1,0.00014999999999999736,0.15037593984962142,19,Market resolved,,,,,,,,far,53.35616380432267,59.421224004691204
212,502900,78824663796972230746184245823835448004092282540558908336634744550196795310872,No,2024-09-12,2024-09-30,0.935,0.9995,0.1,0.006449999999999997,6.898395721925129,18,Market resolved,,,,,,,,far,2.3345569471992818,10.675305737572153
213,505172,35007130128035016963351909145879874317359969127345452899243835277936924710745,No,2024-10-02,2024-10-02,0.0245,0.028,0.1,0.00035000000000000005,14.285714285714285,0,Spread widening: vol_drought (z=-47.50) + spread_velocity=-0.0073,widening,12066_505172_505172,-0.039782981330181655,-0.007309163736618924,-47.499999999999964,0.85,183830.671042,far,,
214,505172,35007130128035016963351909145879874317359969127345452899243835277936924710745,No,2024-10-02,2024-10-02,0.021,0.027,0.1,0.0005999999999999998,28.57142857142856,0,Close spread widening: Take profit: Spread widened 0.1078,,,,,,,,near,-0.039782981330181655,0.0680423156312294
215,505173,58468411317311342312787421791076653250651781157225208402514574632825586893018,No,2024-10-02,2024-10-02,0.987,0.988,0.1,9.999999999998899e-05,0.10131712259370718,0,Spread widening: vol_drought (z=-47.50) + spread_velocity=0.0110,widening,12066_505173_505173,-0.8859272417502808,0.011018642717327711,-47.499999999999964,0.85,141560.00765,far,,
216,505173,58468411317311342312787421791076653250651781157225208402514574632825586893018,No,2024-10-02,2024-10-02,0.987,0.9875,0.1,4.999999999999449e-05,0.05065856129685359,0,Close spread widening: Take profit: Spread widened 1.3200,,,,,,,,near,-0.8859272417502808,0.43410198421931767
217,505173,58468411317311342312787421791076653250651781157225208402514574632825586893018,No,2024-10-02,2024-10-02,0.987,0.9875,0.1,4.999999999999449e-05,0.05065856129685359,0,Spread widening: vol_drought (z=-47.50) + spread_velocity=0.0756,widening,12066_505173_505173,-0.43410198421931767,0.07556510807889387,-47.499999999999964,0.85,141560.00765,far,,
218,505173,58468411317311342312787421791076653250651781157225208402514574632825586893018,No,2024-10-02,2024-10-02,0.987,0.9855,0.1,-0.00014999999999999736,-0.1519756838905748,0,Close spread widening: Stop loss: Spread compressed -0.7745,,,,,,,,near,-0.43410198421931767,-1.2086376178852163
219,505173,58468411317311342312787421791076653250651781157225208402514574632825586893018,No,2024-10-02,2024-10-02,0.985,0.9855,0.1,5.000000000000837e-05,0.05076142131980545,0,Spread widening: vol_drought (z=-47.50) + spread_velocity=0.0840,widening,12066_505173_505173,-0.37522853786496313,0.08397560041523024,-47.499999999999964,0.85,141560.00765,far,,
220,505173,58468411317311342312787421791076653250651781157225208402514574632825586893018,No,2024-10-02,2024-10-02,0.985,0.9855,0.1,5.000000000000837e-05,0.05076142131980545,0,Close spread widening: Take profit: Spread widened 0.7505,,,,,,,,near,-0.37522853786496313,0.37522853786496313
221,505173,58468411317311342312787421791076653250651781157225208402514574632825586893018,No,2024-10-02,2024-10-02,0.986,0.9855,0.1,-4.999999999999449e-05,-0.050709939148067436,0,Spread widening: vol_drought (z=-47.50) + spread_velocity=0.1931,widening,12066_505173_505173,0.38839710791106796,0.1930649783832347,-47.499999999999964,0.85,141560.00765,far,,
222,505173,58468411317311342312787421791076653250651781157225208402514574632825586893018,No,2024-10-02,2024-10-02,0.986,0.9875,0.1,0.00014999999999999736,0.1521298174442164,0,Close spread widening: Take profit: Spread widened 0.8659,,,,,,,,near,0.38839710791106796,1.254342494193466
223,505173,58468411317311342312787421791076653250651781157225208402514574632825586893018,No,2024-10-02,2024-10-02,0.989,0.9875,0.1,-0.00014999999999999736,-0.15166835187057365,0,Spread widening: vol_drought (z=-47.50) + spread_velocity=0.3397,widening,12066_505173_505173,1.414882998302538,0.3397058198677304,-47.499999999999964,0.85,141560.00765,far,,
224,505172,35007130128035016963351909145879874317359969127345452899243835277936924710745,No,2024-10-03,2024-10-03,0.0245,0.0265,0.1,0.00019999999999999966,8.163265306122435,0,Spread widening: vol_drought (z=-1.50) + spread_velocity=-0.0109,widening,12066_505172_505172,-0.023425482824857347,-0.010870337203781666,-1.498811174768659,0.85,183830.671042,far,,
225,505173,58468411317311342312787421791076653250651781157225208402514574632825586893018,No,2024-10-02,2024-10-03,0.989,0.9875,0.1,-0.00014999999999999736,-0.15166835187057365,1,Close spread widening: Take profit: Spread widened 0.1554,widening,12066_505172_505173,49.601619975441515,0.13595379656363246,-47.499999999999964,0.85,141560.00765,far,,
226,505173,58468411317311342312787421791076653250651781157225208402514574632825586893018,No,2024-10-03,2024-10-03,0.9875,0.9885,0.1,0.00010000000000000286,0.10126582278481301,0,Close spread widening: Stop loss: Spread compressed -0.4632,,,,,,,,near,1.414882998302538,0.9517228957808967
227,505173,58468411317311342312787421791076653250651781157225208402514574632825586893018,No,2024-10-03,2024-10-03,0.988,0.9885,0.1,5.000000000000837e-05,0.050607287449401184,0,Spread widening: vol_drought (z=-1.50) + spread_velocity=0.0789,widening,12066_505173_505173,-0.485778098952089,0.07893992331774566,-1.498811174768659,0.85,141560.00765,far,,
228,505173,58468411317311342312787421791076653250651781157225208402514574632825586893018,No,2024-10-03,2024-10-03,0.988,0.9885,0.1,5.000000000000837e-05,0.050607287449401184,0,Close spread widening: Take profit: Spread widened 0.9716,,,,,,,,near,-0.485778098952089,0.485778098952089
229,505173,58468411317311342312787421791076653250651781157225208402514574632825586893018,No,2024-10-03,2024-10-03,0.9895,0.9885,0.1,-0.00010000000000000286,-0.10106114199090739,0,Spread widening: vol_drought (z=-1.50) + spread_velocity=0.2967,widening,12066_505173_505173,1.0383575621763086,0.296673589193231,-1.498811174768659,0.85,141560.00765,far,,
230,505172,35007130128035016963351909145879874317359969127345452899243835277936924710745,No,2024-10-03,2024-10-03,0.0225,0.027,0.1,0.0004500000000000003,20.000000000000014,0,Spread widening: vol_drought (z=-1.50) + spread_velocity=0.1408,,,,,,,,near,49.601619975441515,49.75697621150315
231,505173,58468411317311342312787421791076653250651781157225208402514574632825586893018,No,2024-10-03,2024-10-04,0.9895,0.9895,0.1,0.0,0.0,1,Close spread widening: Take profit: Spread widened 1.7400,widening,12066_505172_505173,51.69438979185875,0.14081295493924273,-1.498811174768659,0.85,141560.00765,far,,
232,505173,58468411317311342312787421791076653250651781157225208402514574632825586893018,No,2024-10-06,2024-10-06,0.9895,0.989,0.1,-5.000000000000837e-05,-0.0505305709954607,0,Close spread widening: Stop loss: Spread compressed -1.6243,,,,,,,,near,1.0383575621763086,-0.5859115762292006
233,505172,35007130128035016963351909145879874317359969127345452899243835277936924710745,No,2024-10-04,2024-10-08,0.021,0.02,0.1,-0.00010000000000000026,-4.761904761904773,4,Close spread widening: Take profit: Spread widened 0.0991,,,,,,,,near,51.69438979185875,53.43438289533259
234,504760,98090804996595093858386242047579014882932325813468510140707214251701764445916,No,2024-09-12,2024-11-04,0.9665,0.9995,0.1,0.0032999999999999974,3.414381789963784,53,Market resolved,,,,,,,,near,-13.628580152834477,-17.747216933428113
235,504758,27272072127906335561096998372721563576992061409189885138921174951034166554969,No,2024-09-14,2024-11-04,0.35,0.0005,0.1,-0.034949999999999995,-99.85714285714286,51,Market resolved,,,,,,,,near,7.770934918688997,4.964157013716082
236,508169,8670775459677814640425355711557639721713043820182964940507930624207044595369,No,2024-11-04,2024-11-04,0.825,0.83,0.1,0.0005000000000000004,0.6060606060606066,0,Spread widening: vol_drought (z=-0.50) + spread_velocity=-0.0171,widening,12862_508169_508169,-0.05981750193760105,-0.017090714839314586,-0.5000000000000042,0.85,858547.264528,far,,
237,508190,95786396912497588240458633291577282911911104171276843678319000715227791448796,No,2024-11-04,2024-11-04,0.375,0.365,0.1,-0.0010000000000000078,-2.6666666666666874,0,Spread widening: vol_drought (z=-0.50) + spread_velocity=0.0084,widening,12868_508190_508190,0.03944041346486382,0.008440337798161446,-0.5000000000000053,0.85,176019.534625,far,,
238,508190,95786396912497588240458633291577282911911104171276843678319000715227791448796,No,2024-11-04,2024-11-04,0.375,0.365,0.1,-0.0010000000000000078,-2.6666666666666874,0,Close spread widening: Stop loss: Spread compressed -0.0789,,,,,,,,near,0.03944041346486382,-0.03944041346486382
239,508743,8936262103433922768372384675955199345790553252604288972214275547147520789895,No,2024-11-04,2024-11-04,0.715,0.71,0.1,-0.0005000000000000004,-0.6993006993007,0,Spread widening: vol_drought (z=-0.50) + spread_velocity=0.1053,widening,13157_508743_508743,0.24432053944270393,0.10532658564053168,-0.5000000000000017,0.85,1103397.302881,far,,
